source_id,series_id,event_time,available_at,observed_value,revision_id,change,change_percent,close,high,low,open,symbol,volume,vwap
financial_modeling_prep,GLD,2021-05-12T00:00:00Z,2021-05-12T21:00:00Z,170.43,0,-1.0021,-0.58455,170.43,171.835,170.345,171.4321,GLD,12730013,170.88
financial_modeling_prep,GLD,2021-05-13T00:00:00Z,2021-05-13T21:00:00Z,171.13,0,0.78,0.45788,171.13,171.27,170.225,170.35,GLD,8052481,170.83
financial_modeling_prep,GLD,2021-05-14T00:00:00Z,2021-05-14T21:00:00Z,172.69,0,0.64,0.37198,172.69,172.7,171.82,172.05,GLD,9750530,172.3
financial_modeling_prep,GLD,2021-05-17T00:00:00Z,2021-05-17T21:00:00Z,174.7,0,1.4,0.80785,174.7,175,173.28,173.3,GLD,12017728,174.43
financial_modeling_prep,GLD,2021-05-18T00:00:00Z,2021-05-18T21:00:00Z,175.04,0,-0.14,-0.0799178,175.04,175.21,174.46,175.18,GLD,7377072,174.88
financial_modeling_prep,GLD,2021-05-19T00:00:00Z,2021-05-19T21:00:00Z,175.16,0,0.02,0.01141944,175.16,177,174.345,175.14,GLD,20803476,175.61
financial_modeling_prep,GLD,2021-05-20T00:00:00Z,2021-05-20T21:00:00Z,175.96,0,0.64,0.36505,175.96,176.46,175.11,175.32,GLD,9875965,175.81
financial_modeling_prep,GLD,2021-05-21T00:00:00Z,2021-05-21T21:00:00Z,176.04,0,-0.54,-0.30581,176.04,176.8602,175.145,176.58,GLD,7730525,175.82
financial_modeling_prep,GLD,2021-05-24T00:00:00Z,2021-05-24T21:00:00Z,176.35,0,0.2,0.11354,176.35,176.59,175.87,176.15,GLD,5612849,176.33
financial_modeling_prep,GLD,2021-05-25T00:00:00Z,2021-05-25T21:00:00Z,177.95,0,1.8,1.02,177.95,177.95,176.04,176.15,GLD,9029706,177.33
financial_modeling_prep,GLD,2021-05-26T00:00:00Z,2021-05-26T21:00:00Z,177.64,0,-0.728,-0.40814,177.64,178.61,177.04,178.368,GLD,8563837,177.92
financial_modeling_prep,GLD,2021-05-27T00:00:00Z,2021-05-27T21:00:00Z,177.71,0,0.32,0.18039,177.71,177.82,176.81,177.39,GLD,8026274,177.4
financial_modeling_prep,GLD,2021-05-28T00:00:00Z,2021-05-28T21:00:00Z,178.38,0,0.92,0.51843,178.38,178.43,177.2411,177.46,GLD,10019082,177.95
financial_modeling_prep,GLD,2021-06-01T00:00:00Z,2021-06-01T21:00:00Z,177.9,0,-0.86,-0.48109,177.9,178.85,177.19,178.76,GLD,9250810,178.03
financial_modeling_prep,GLD,2021-06-02T00:00:00Z,2021-06-02T21:00:00Z,178.77,0,0.43,0.24111,178.77,178.78,177.97,178.34,GLD,6662355,178.5
financial_modeling_prep,GLD,2021-06-03T00:00:00Z,2021-06-03T21:00:00Z,175.27,0,-0.56,-0.31849,175.27,175.83,174.66,175.83,GLD,10240422,175.22
financial_modeling_prep,GLD,2021-06-04T00:00:00Z,2021-06-04T21:00:00Z,177.16,0,0.51,0.28871,177.16,177.57,176.61,176.65,GLD,8201213,177.03
financial_modeling_prep,GLD,2021-06-07T00:00:00Z,2021-06-07T21:00:00Z,177.87,0,0.91,0.51424,177.87,177.9,176.63,176.96,GLD,7407724,177.26
financial_modeling_prep,GLD,2021-06-08T00:00:00Z,2021-06-08T21:00:00Z,177.32,0,0.09,0.05078147,177.32,177.54,176.37,177.23,GLD,5949525,177.18
financial_modeling_prep,GLD,2021-06-09T00:00:00Z,2021-06-09T21:00:00Z,176.98,0,-0.4,-0.2255,176.98,177.8,176.78,177.38,GLD,6381237,177.16
financial_modeling_prep,GLD,2021-06-10T00:00:00Z,2021-06-10T21:00:00Z,177.74,0,1.04,0.58857,177.74,177.85,176.48,176.7,GLD,9939599,177.28
financial_modeling_prep,GLD,2021-06-11T00:00:00Z,2021-06-11T21:00:00Z,175.74,0,-0.59,-0.3346,175.74,176.57,175.48,176.33,GLD,7863793,175.95
financial_modeling_prep,GLD,2021-06-14T00:00:00Z,2021-06-14T21:00:00Z,174.71,0,1.55,0.89513,174.71,175.06,172.95,173.16,GLD,7818706,174.38
financial_modeling_prep,GLD,2021-06-15T00:00:00Z,2021-06-15T21:00:00Z,174.05,0,-0.73,-0.41767,174.05,174.915,173.34,174.78,GLD,7617517,174.03
financial_modeling_prep,GLD,2021-06-16T00:00:00Z,2021-06-16T21:00:00Z,171.11,0,-2.8,-1.61,171.11,174.465,171.03,173.91,GLD,16962690,172.38
financial_modeling_prep,GLD,2021-06-17T00:00:00Z,2021-06-17T21:00:00Z,165.85,0,-1.17,-0.70051,165.85,167.615,165.44,167.02,GLD,27090067,166.47
financial_modeling_prep,GLD,2021-06-18T00:00:00Z,2021-06-18T21:00:00Z,164.93,0,-1.21,-0.7283,164.93,166.72,164.87,166.14,GLD,15426566,165.85
financial_modeling_prep,GLD,2021-06-21T00:00:00Z,2021-06-21T21:00:00Z,166.95,0,0.43,0.25823,166.95,167.2218,166,166.52,GLD,8435584,166.77
financial_modeling_prep,GLD,2021-06-22T00:00:00Z,2021-06-22T21:00:00Z,166.25,0,-0.1,-0.06011422,166.25,166.915,166.01,166.35,GLD,7274195,166.41
financial_modeling_prep,GLD,2021-06-23T00:00:00Z,2021-06-23T21:00:00Z,166.14,0,-0.83,-0.4971,166.14,168.03,165.97,166.97,GLD,8512348,166.97
financial_modeling_prep,GLD,2021-06-24T00:00:00Z,2021-06-24T21:00:00Z,166.04,0,-0.96,-0.57485,166.04,167.23,166.01,167,GLD,6956400,166.41
financial_modeling_prep,GLD,2021-06-25T00:00:00Z,2021-06-25T21:00:00Z,166.59,0,-0.86,-0.51359,166.59,167.525,166.29,167.45,GLD,7524418,166.73
financial_modeling_prep,GLD,2021-06-28T00:00:00Z,2021-06-28T21:00:00Z,166.58,0,-0.1,-0.0599952,166.58,166.91,166.3575,166.68,GLD,6549215,166.58
financial_modeling_prep,GLD,2021-06-29T00:00:00Z,2021-06-29T21:00:00Z,164.83,0,0.49,0.29816,164.83,165.2782,164.01,164.34,GLD,7514799,164.68
financial_modeling_prep,GLD,2021-06-30T00:00:00Z,2021-06-30T21:00:00Z,165.63,0,1.06,0.6441,165.63,166.1,164.29,164.57,GLD,7897028,165.37
financial_modeling_prep,GLD,2021-07-01T00:00:00Z,2021-07-01T21:00:00Z,166.2,0,-0.45,-0.27003,166.2,166.88,165.5,166.65,GLD,7490655,166.15
financial_modeling_prep,GLD,2021-07-02T00:00:00Z,2021-07-02T21:00:00Z,167.29,0,-0.06,-0.035853,167.29,167.715,166.4,167.35,GLD,7914588,167.18
financial_modeling_prep,GLD,2021-07-06T00:00:00Z,2021-07-06T21:00:00Z,168.12,0,-1.15,-0.67939,168.12,169.65,167.54,169.27,GLD,7956614,168.62
financial_modeling_prep,GLD,2021-07-07T00:00:00Z,2021-07-07T21:00:00Z,168.76,0,0.04,0.02370792,168.76,169.23,168.19,168.72,GLD,7139585,168.81
financial_modeling_prep,GLD,2021-07-08T00:00:00Z,2021-07-08T21:00:00Z,168.65,0,-1.17,-0.68896,168.65,169.855,167.91,169.82,GLD,7288627,168.74
financial_modeling_prep,GLD,2021-07-09T00:00:00Z,2021-07-09T21:00:00Z,169.21,0,0.37,0.21914,169.21,169.62,168.66,168.84,GLD,5008677,169.27
financial_modeling_prep,GLD,2021-07-12T00:00:00Z,2021-07-12T21:00:00Z,169.0,0,0.3,0.17783,169,169.16,167.64,168.7,GLD,7348560,168.8
financial_modeling_prep,GLD,2021-07-13T00:00:00Z,2021-07-13T21:00:00Z,169.22,0,-0.29,-0.17108,169.22,169.9,168.93,169.51,GLD,7063287,169.36
financial_modeling_prep,GLD,2021-07-14T00:00:00Z,2021-07-14T21:00:00Z,171.04,0,0.13,0.07606343,171.04,171.04,170.28,170.91,GLD,8949049,170.72
financial_modeling_prep,GLD,2021-07-15T00:00:00Z,2021-07-15T21:00:00Z,171.07,0,0.18,0.10533,171.07,171.3,170.34,170.89,GLD,6568289,170.9
financial_modeling_prep,GLD,2021-07-16T00:00:00Z,2021-07-16T21:00:00Z,169.41,0,-1.24,-0.72663,169.41,170.95,169.28,170.65,GLD,9493608,169.79
financial_modeling_prep,GLD,2021-07-19T00:00:00Z,2021-07-19T21:00:00Z,169.61,0,0.1,0.05899357,169.61,169.91,168.89,169.51,GLD,6758589,169.36
financial_modeling_prep,GLD,2021-07-20T00:00:00Z,2021-07-20T21:00:00Z,169.39,0,-1.12,-0.65685,169.39,170.8,168.92,170.51,GLD,6575861,169.66
financial_modeling_prep,GLD,2021-07-21T00:00:00Z,2021-07-21T21:00:00Z,168.76,0,0.43,0.25545,168.76,169,168.14,168.33,GLD,4665940,168.73
financial_modeling_prep,GLD,2021-07-22T00:00:00Z,2021-07-22T21:00:00Z,169.09,0,0.6,0.3561,169.09,169.191,168.06,168.49,GLD,4819467,168.77
financial_modeling_prep,GLD,2021-07-23T00:00:00Z,2021-07-23T21:00:00Z,168.56,0,0.06,0.03560831,168.56,168.88,167.95,168.5,GLD,5854477,168.48
financial_modeling_prep,GLD,2021-07-26T00:00:00Z,2021-07-26T21:00:00Z,168.16,0,-0.42,-0.24914,168.16,168.86,168.08,168.58,GLD,5261258,168.35
financial_modeling_prep,GLD,2021-07-27T00:00:00Z,2021-07-27T21:00:00Z,168.44,0,-0.29,-0.17187,168.44,168.905,167.93,168.73,GLD,6345133,168.46
financial_modeling_prep,GLD,2021-07-28T00:00:00Z,2021-07-28T21:00:00Z,169.29,0,1.03,0.61215,169.29,169.38,167.72,168.26,GLD,7932496,168.56
financial_modeling_prep,GLD,2021-07-29T00:00:00Z,2021-07-29T21:00:00Z,171.17,0,0.47,0.27534,171.17,171.52,170.67,170.7,GLD,8119591,171.11
financial_modeling_prep,GLD,2021-07-30T00:00:00Z,2021-07-30T21:00:00Z,169.82,0,-0.9,-0.52718,169.82,170.99,169.38,170.72,GLD,7391706,170.13
financial_modeling_prep,GLD,2021-08-02T00:00:00Z,2021-08-02T21:00:00Z,169.61,0,0.31,0.18311,169.61,170.245,169.1,169.3,GLD,10713240,169.73
financial_modeling_prep,GLD,2021-08-03T00:00:00Z,2021-08-03T21:00:00Z,169.49,0,0.07,0.04131744,169.49,169.83,169.21,169.42,GLD,5402340,169.44
financial_modeling_prep,GLD,2021-08-04T00:00:00Z,2021-08-04T21:00:00Z,169.53,0,-1.75,-1.02,169.53,171.4,168.99,171.28,GLD,9796349,169.94
financial_modeling_prep,GLD,2021-08-05T00:00:00Z,2021-08-05T21:00:00Z,168.86,0,-0.51,-0.30112,168.86,169.4371,168.203,169.37,GLD,7893245,168.85
financial_modeling_prep,GLD,2021-08-06T00:00:00Z,2021-08-06T21:00:00Z,164.64,0,-1.2,-0.72359,164.64,165.93,164.55,165.84,GLD,13547643,165.16
financial_modeling_prep,GLD,2021-08-09T00:00:00Z,2021-08-09T21:00:00Z,161.72,0,-1.29,-0.79136,161.72,163.295,161.26,163.01,GLD,11546973,162.1
financial_modeling_prep,GLD,2021-08-10T00:00:00Z,2021-08-10T21:00:00Z,161.77,0,0.38,0.23545,161.77,162.11,160.68,161.39,GLD,6840516,161.55
financial_modeling_prep,GLD,2021-08-11T00:00:00Z,2021-08-11T21:00:00Z,164.0,0,0.85,0.52099,164,164.17,162.68,163.15,GLD,7382417,163.5
financial_modeling_prep,GLD,2021-08-12T00:00:00Z,2021-08-12T21:00:00Z,164.04,0,0.39,0.23831,164.04,164.1,162.9335,163.65,GLD,5222080,163.73
financial_modeling_prep,GLD,2021-08-13T00:00:00Z,2021-08-13T21:00:00Z,166.39,0,1.37,0.8302,166.39,166.46,164.89,165.02,GLD,7466887,165.84
financial_modeling_prep,GLD,2021-08-16T00:00:00Z,2021-08-16T21:00:00Z,167.22,0,0.49,0.29389,167.22,167.39,166.59,166.73,GLD,7781796,167.11
financial_modeling_prep,GLD,2021-08-17T00:00:00Z,2021-08-17T21:00:00Z,166.97,0,-0.32,-0.19128,166.97,167.73,166.56,167.29,GLD,7106992,166.98
financial_modeling_prep,GLD,2021-08-18T00:00:00Z,2021-08-18T21:00:00Z,167.1,0,-0.14,-0.08371203,167.1,167.51,166.26,167.24,GLD,7697931,166.94
financial_modeling_prep,GLD,2021-08-19T00:00:00Z,2021-08-19T21:00:00Z,166.61,0,-0.63,-0.3767,166.61,167.29,166.16,167.24,GLD,6934268,166.61
financial_modeling_prep,GLD,2021-08-20T00:00:00Z,2021-08-20T21:00:00Z,166.7,0,-0.1,-0.05995204,166.7,167.14,166.36,166.8,GLD,7154348,166.71
financial_modeling_prep,GLD,2021-08-23T00:00:00Z,2021-08-23T21:00:00Z,168.73,0,-0.09,-0.05331122,168.73,168.91,167.96,168.82,GLD,8190548,168.66
financial_modeling_prep,GLD,2021-08-24T00:00:00Z,2021-08-24T21:00:00Z,168.65,0,-0.39,-0.23071,168.65,169.27,168.52,169.04,GLD,4519173,168.9
financial_modeling_prep,GLD,2021-08-25T00:00:00Z,2021-08-25T21:00:00Z,167.48,0,-0.4,-0.23827,167.48,167.92,166.74,167.88,GLD,5588751,167.35
financial_modeling_prep,GLD,2021-08-26T00:00:00Z,2021-08-26T21:00:00Z,167.67,0,0.46,0.2751,167.67,168.21,166.83,167.21,GLD,4371866,167.56
financial_modeling_prep,GLD,2021-08-27T00:00:00Z,2021-08-27T21:00:00Z,170.19,0,2.61,1.56,170.19,170.19,166.87,167.58,GLD,10036431,169.12
financial_modeling_prep,GLD,2021-08-30T00:00:00Z,2021-08-30T21:00:00Z,169.35,0,-0.31,-0.18272,169.35,169.835,169.09,169.66,GLD,3768628,169.44
financial_modeling_prep,GLD,2021-08-31T00:00:00Z,2021-08-31T21:00:00Z,169.69,0,0.46,0.27182,169.69,169.92,168.75,169.23,GLD,6336002,169.47
financial_modeling_prep,GLD,2021-09-01T00:00:00Z,2021-09-01T21:00:00Z,169.7,0,-0.24,-0.14123,169.7,170,169.16,169.94,GLD,4732066,169.63
financial_modeling_prep,GLD,2021-09-02T00:00:00Z,2021-09-02T21:00:00Z,169.25,0,-0.25,-0.14749,169.25,169.63,168.82,169.5,GLD,4601128,169.27
financial_modeling_prep,GLD,2021-09-03T00:00:00Z,2021-09-03T21:00:00Z,171.06,0,0.47,0.27551,171.06,171.55,170.15,170.59,GLD,8326646,170.99
financial_modeling_prep,GLD,2021-09-07T00:00:00Z,2021-09-07T21:00:00Z,167.71,0,-1.85,-1.09,167.71,169.78,167.63,169.56,GLD,10061902,168.29
financial_modeling_prep,GLD,2021-09-08T00:00:00Z,2021-09-08T21:00:00Z,167.29,0,-0.73,-0.43447,167.29,168.08,166.7,168.02,GLD,6575990,167.42
financial_modeling_prep,GLD,2021-09-09T00:00:00Z,2021-09-09T21:00:00Z,168.03,0,-0.14,-0.08324909,168.03,168.28,166.83,168.17,GLD,6641424,167.71
financial_modeling_prep,GLD,2021-09-10T00:00:00Z,2021-09-10T21:00:00Z,167.18,0,-0.63,-0.37542,167.18,168.08,167.145,167.81,GLD,7426272,167.68
financial_modeling_prep,GLD,2021-09-13T00:00:00Z,2021-09-13T21:00:00Z,167.74,0,0.29,0.17319,167.74,168.22,167.395,167.45,GLD,5519415,167.8
financial_modeling_prep,GLD,2021-09-14T00:00:00Z,2021-09-14T21:00:00Z,168.82,0,0.6,0.35668,168.82,169.16,167.48,168.22,GLD,7944773,168.49
financial_modeling_prep,GLD,2021-09-15T00:00:00Z,2021-09-15T21:00:00Z,167.83,0,-0.3032,-0.18033,167.83,168.36,167.45,168.1332,GLD,5645603,167.82
financial_modeling_prep,GLD,2021-09-16T00:00:00Z,2021-09-16T21:00:00Z,164.03,0,-0.35,-0.21292,164.03,164.44,163.233,164.38,GLD,11780399,164.06
financial_modeling_prep,GLD,2021-09-17T00:00:00Z,2021-09-17T21:00:00Z,163.77,0,-0.09,-0.05492494,163.77,164.32,163.4,163.86,GLD,8369679,163.87
financial_modeling_prep,GLD,2021-09-20T00:00:00Z,2021-09-20T21:00:00Z,164.94,0,0.65,0.39564,164.94,165.28,164.07,164.29,GLD,7566577,164.8
financial_modeling_prep,GLD,2021-09-21T00:00:00Z,2021-09-21T21:00:00Z,166.04,0,0.23,0.13871,166.04,166.63,165.49,165.81,GLD,7181458,166.03
financial_modeling_prep,GLD,2021-09-22T00:00:00Z,2021-09-22T21:00:00Z,165.42,0,-0.47,-0.28332,165.42,167.15,165.03,165.89,GLD,9777794,165.99
financial_modeling_prep,GLD,2021-09-23T00:00:00Z,2021-09-23T21:00:00Z,163.51,0,-0.59,-0.35954,163.51,164.2,163.27,164.1,GLD,8451899,163.73
financial_modeling_prep,GLD,2021-09-24T00:00:00Z,2021-09-24T21:00:00Z,163.3,0,0.3,0.18405,163.3,164,162.74,163,GLD,6687521,163.45
financial_modeling_prep,GLD,2021-09-27T00:00:00Z,2021-09-27T21:00:00Z,163.64,0,-0.21,-0.12817,163.64,164.3608,163.51,163.85,GLD,4942989,163.83
financial_modeling_prep,GLD,2021-09-28T00:00:00Z,2021-09-28T21:00:00Z,162.05,0,-0.68,-0.41787,162.05,162.82,161.73,162.73,GLD,9282755,162.28
financial_modeling_prep,GLD,2021-09-29T00:00:00Z,2021-09-29T21:00:00Z,161.32,0,-1.03,-0.63443,161.32,162.74,160.97,162.35,GLD,8160656,161.67
financial_modeling_prep,GLD,2021-09-30T00:00:00Z,2021-09-30T21:00:00Z,164.22,0,1.56,0.95906,164.22,164.95,162.34,162.66,GLD,10612445,163.94
financial_modeling_prep,GLD,2021-10-01T00:00:00Z,2021-10-01T21:00:00Z,164.59,0,0.32,0.1948,164.59,164.96,163.885,164.27,GLD,6654686,164.44
financial_modeling_prep,GLD,2021-10-04T00:00:00Z,2021-10-04T21:00:00Z,165.36,0,1.67,1.02,165.36,165.54,163.47,163.69,GLD,7651658,164.89
financial_modeling_prep,GLD,2021-10-05T00:00:00Z,2021-10-05T21:00:00Z,164.59,0,0.65,0.39649,164.59,164.85,163.49,163.94,GLD,5612283,164.27
financial_modeling_prep,GLD,2021-10-06T00:00:00Z,2021-10-06T21:00:00Z,165.03,0,0.8,0.48712,165.03,165.06,164.1531,164.23,GLD,5402156,164.68
financial_modeling_prep,GLD,2021-10-07T00:00:00Z,2021-10-07T21:00:00Z,164.16,0,0.14,0.08535544,164.16,164.8507,163.96,164.02,GLD,4791505,164.33
financial_modeling_prep,GLD,2021-10-08T00:00:00Z,2021-10-08T21:00:00Z,164.23,0,-2.09,-1.26,164.23,166.42,164.135,166.32,GLD,8624521,165.06
financial_modeling_prep,GLD,2021-10-11T00:00:00Z,2021-10-11T21:00:00Z,163.92,0,-0.12,-0.07315289,163.92,164.58,163.91,164.04,GLD,3820087,164.23
financial_modeling_prep,GLD,2021-10-12T00:00:00Z,2021-10-12T21:00:00Z,164.66,0,0.0899,0.05462718,164.66,165.44,164.31,164.5701,GLD,5453049,164.85
financial_modeling_prep,GLD,2021-10-13T00:00:00Z,2021-10-13T21:00:00Z,167.59,0,2.31,1.4,167.59,167.92,165.28,165.28,GLD,11118291,167.11
financial_modeling_prep,GLD,2021-10-14T00:00:00Z,2021-10-14T21:00:00Z,168.0,0,-0.19,-0.11297,168,168.22,167.71,168.19,GLD,5076047,168.04
financial_modeling_prep,GLD,2021-10-15T00:00:00Z,2021-10-15T21:00:00Z,165.33,0,-0.06,-0.03627789,165.33,166.09,165.1,165.39,GLD,8699223,165.5
financial_modeling_prep,GLD,2021-10-18T00:00:00Z,2021-10-18T21:00:00Z,164.92,0,-0.5,-0.30226,164.92,165.59,164.81,165.42,GLD,4029594,165.18
financial_modeling_prep,GLD,2021-10-19T00:00:00Z,2021-10-19T21:00:00Z,165.45,0,-1.05,-0.63063,165.45,166.5,165.2001,166.5,GLD,6588473,165.7
financial_modeling_prep,GLD,2021-10-20T00:00:00Z,2021-10-20T21:00:00Z,166.9,0,0.69,0.41514,166.9,167.11,165.9258,166.21,GLD,5022036,166.69
financial_modeling_prep,GLD,2021-10-21T00:00:00Z,2021-10-21T21:00:00Z,166.75,0,0.05,0.029994,166.75,166.94,166.24,166.7,GLD,4412389,166.52
financial_modeling_prep,GLD,2021-10-22T00:00:00Z,2021-10-22T21:00:00Z,167.77,0,-0.9,-0.53359,167.77,169.54,166.67,168.67,GLD,10703927,168.12
financial_modeling_prep,GLD,2021-10-25T00:00:00Z,2021-10-25T21:00:00Z,168.93,0,0.27,0.16009,168.93,169.21,168.53,168.66,GLD,4881346,168.92
financial_modeling_prep,GLD,2021-10-26T00:00:00Z,2021-10-26T21:00:00Z,167.68,0,-0.2,-0.11913,167.68,167.91,166.63,167.88,GLD,6658890,167.4
financial_modeling_prep,GLD,2021-10-27T00:00:00Z,2021-10-27T21:00:00Z,168.12,0,0.39,0.23252,168.12,168.2,166.86,167.73,GLD,5623080,167.71
financial_modeling_prep,GLD,2021-10-28T00:00:00Z,2021-10-28T21:00:00Z,168.08,0,-0.9,-0.53261,168.08,169.25,167.53,168.98,GLD,7000717,168.38
financial_modeling_prep,GLD,2021-10-29T00:00:00Z,2021-10-29T21:00:00Z,166.65,0,0.36,0.21649,166.65,166.73,165.64,166.29,GLD,7531872,166.3
financial_modeling_prep,GLD,2021-11-01T00:00:00Z,2021-11-01T21:00:00Z,167.52,0,0.14,0.08364201,167.52,167.84,166.91,167.38,GLD,4975560,167.49
financial_modeling_prep,GLD,2021-11-02T00:00:00Z,2021-11-02T21:00:00Z,167.16,0,-0.27,-0.16126,167.16,167.63,166.963,167.43,GLD,3760736,167.19
financial_modeling_prep,GLD,2021-11-03T00:00:00Z,2021-11-03T21:00:00Z,165.77,0,0.45,0.2722,165.77,165.95,164.38,165.32,GLD,9040208,165.16
financial_modeling_prep,GLD,2021-11-04T00:00:00Z,2021-11-04T21:00:00Z,167.65,0,0.14,0.0835771,167.65,168.14,167.37,167.51,GLD,6656097,167.68
financial_modeling_prep,GLD,2021-11-05T00:00:00Z,2021-11-05T21:00:00Z,169.84,0,1.42,0.84313,169.84,169.94,167.85,168.42,GLD,9368948,169.08
financial_modeling_prep,GLD,2021-11-08T00:00:00Z,2021-11-08T21:00:00Z,170.45,0,0.02,0.01173502,170.45,170.7,170.06,170.43,GLD,4966135,170.41
financial_modeling_prep,GLD,2021-11-09T00:00:00Z,2021-11-09T21:00:00Z,171.29,0,0.56,0.328,171.29,171.31,170.12,170.73,GLD,5781180,170.89
financial_modeling_prep,GLD,2021-11-10T00:00:00Z,2021-11-10T21:00:00Z,173.15,0,-0.5,-0.28794,173.15,174.65,172.11,173.65,GLD,11461770,173.21
financial_modeling_prep,GLD,2021-11-11T00:00:00Z,2021-11-11T21:00:00Z,174.12,0,0.14,0.08046902,174.12,174.27,173.74,173.98,GLD,5959640,174.01
financial_modeling_prep,GLD,2021-11-12T00:00:00Z,2021-11-12T21:00:00Z,174.45,0,0.94,0.54176,174.45,174.67,173.4,173.51,GLD,7894848,174.18
financial_modeling_prep,GLD,2021-11-15T00:00:00Z,2021-11-15T21:00:00Z,174.18,0,0.08,0.0459506,174.18,174.59,173.69,174.1,GLD,5630808,174.16
financial_modeling_prep,GLD,2021-11-16T00:00:00Z,2021-11-16T21:00:00Z,172.92,0,-1.05,-0.60355,172.92,174.48,172.86,173.97,GLD,8667323,173.48
financial_modeling_prep,GLD,2021-11-17T00:00:00Z,2021-11-17T21:00:00Z,174.5,0,0.26,0.14922,174.5,174.605,173.89,174.24,GLD,6523061,174.35
financial_modeling_prep,GLD,2021-11-18T00:00:00Z,2021-11-18T21:00:00Z,173.94,0,-0.02,-0.0114969,173.94,174.36,173.53,173.96,GLD,6253445,173.89
financial_modeling_prep,GLD,2021-11-19T00:00:00Z,2021-11-19T21:00:00Z,172.61,0,-1.08,-0.6218,172.61,174.1,172.235,173.69,GLD,8787253,173.08
financial_modeling_prep,GLD,2021-11-22T00:00:00Z,2021-11-22T21:00:00Z,168.74,0,-1.16,-0.68275,168.74,170.44,168.42,169.9,GLD,13100511,169.41
financial_modeling_prep,GLD,2021-11-23T00:00:00Z,2021-11-23T21:00:00Z,167.28,0,0,0,167.28,167.6,166.53,167.28,GLD,8053370,167.13
financial_modeling_prep,GLD,2021-11-24T00:00:00Z,2021-11-24T21:00:00Z,167.12,0,0.5375,0.32266,167.12,167.44,166.32,166.5825,GLD,5359457,166.85
financial_modeling_prep,GLD,2021-11-26T00:00:00Z,2021-11-26T21:00:00Z,166.85,0,-1.75,-1.04,166.85,168.64,166.37,168.6,GLD,9605192,167.71
financial_modeling_prep,GLD,2021-11-29T00:00:00Z,2021-11-29T21:00:00Z,166.62,0,-0.22,-0.13186,166.62,167.255,166.38,166.84,GLD,7394940,166.81
